ID_Pago;Fecha_Pago;ID_Contrato;Importe_Pagado;Estado_Pago;Dias_Retraso;Metodo_Pago;version_sistema;usuario_carga
PG02210;2023-07-05;CT0148;2360;Pagado;0;TRF;v3.2.0;sistema_auto
PG02211;2023-08-05;CT 0148;2360;Pdo.;0;BIZUM;v3.2.1;import_batch
PG02212;2023-09-05;CT0148;2360;Cobrado;0;Metalico;v3.2.1;mlopez
PG02213;2024-02-05;CT0149;2320;Pdo.;0;Efectivo;v3.2.0;admin
PG02214;2024-03-05;CT0149;2320;PAGADO;0;BIZUM;v3.2.1;mlopez
PG02215;2024-04-05;CT0149;2320;Al corriente;0;Dom.;v3.2.0;import_batch
PG02216;2024-05-05;CT0149;2320;pagado;0;Transf.;v3.1.8;admin
PG02217;2024-06-05;CT0149;2320;Cobrado;0;bizum;v3.1.8;mlopez
PG02218;2024-07-05;CT0149;2320;RET;8;efectivo;v3.1.8;admin
PG02219;2024-08-05;CT0149;2320;Pagado;0;Transferencia;v3.2.1;jgarcia
PG02220;2024-09-05;CT0149;2320;Ok;999;Transferencia;v3.2.1;jgarcia
PG02221;2024-10-05;CT0149;2320;P;0;efectivo;v3.2.0;import_batch
PG02222;2024-11-05;CT0149;2320;P;N/D;Cash;v3.2.0;jgarcia
PG02223;2024-12-05;CT0149;2320;Con retraso;28;Metalico;v3.2.1;import_batch
PG02224;2025-01-05;CT0149;2320;Cobrado;0;Bizum;v3.2.0;sistema_auto
PG02225;2024-04-05;CT0150;1680;P;0;efectivo;v3.2.1;admin
PG02226;2024-05-05;CT0150;1680;Al corriente;0;TRF;v3.2.1;import_batch
PG02227;2024-06-05;CT0150;1680;pagado;0;TRANSF;v3.1.8;import_batch
PG02228;2024-07-05;CT0150;1680;OK;0;TRANSFERENCIA;v3.2.1;import_batch
PG02229;2024-08-05;CT0150;1680;PAGADO;0;Domiciliacion;v3.1.8;jgarcia
PG02230;2024-09-05;CT0150;1680;Atrasado;11;EFE;v3.2.1;sistema_auto
PG02231;2024-10-05;CT 0150;1680;P;0;Dom.;v3.1.8;sistema_auto
PG02232;2024-11-05;CT0150;1680;Ok;0;Domiciliación;v3.2.0;mlopez
PG02233;2024-12-05;CT0150;1680;pagado;0;EFE;v3.2.1;import_batch
PG02234;2025-01-05;CT0150;1680;Pagado;0;efectivo;v3.1.8;jgarcia
PG02235;2025-02-05;CT0150;1680;pagado;0;Domiciliacion;v3.2.0;sistema_auto
PG02236;2025-03-05;CT0150;1680;retraso;28;Metalico;v3.2.0;sistema_auto
PG02237;2025-04-05;CT0150;??;impagado;60;TRANSF;v3.2.1;mlopez
PG02238;2025-05-05;CT0150;1680;Con retraso;23;Recibo;v3.2.0;sistema_auto
PG02239;2025-06-05;CT0150;1680;Al corriente;0;EFECTIVO;v3.1.8;jgarcia
PG02240;2025-07-05;CT0150;1680;pagado;0;Transferencia;v3.2.1;mlopez
PG02241;2025-08-05;CT-0150;1680;P;0;Metalico;v3.1.8;import_batch
PG02242;2025-09-05;CT0150;0;Moroso;84;Efectivo;v3.2.1;jgarcia
PG02243;2025-10-05;CT0150;1680;OK;0;BZM;v3.2.1;jgarcia
PG02244;2025-11-05;CT0150;1680;OK;0;Metalico;v3.2.1;admin
PG02245;2025-12-05;CT0150;1680;PAG;0;Efectivo;v3.2.0;import_batch
