codigo,magnitud,tipoMagnitud,lugar,profundidadKm,tsunami,red,alerta,sentidos,estado,fechaHora,fuentes,estaciones,ubicacion
ak600000917,5.9,ml,"Athens, Greece",641.4,False,us,,4319,reviewed,2026-06-14T07:41:00Z,"[""us"", ""pr"", ""ak""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 47, ""magnitudLocal"": 5.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 216, ""magnitudLocal"": 5.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 250, ""magnitudLocal"": 5.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 51, ""magnitudLocal"": 6.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 44, ""magnitudLocal"": 5.9}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 9, ""magnitudLocal"": 5.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 105, ""magnitudLocal"": 5.7}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 167, ""magnitudLocal"": 5.9}]","{""type"": ""Point"", ""coordinates"": [-3.974633, 18.417135]}"
ak600000918,3.2,mwr,"Tokyo, Japan",435.9,False,uu,green,2115,reviewed,2026-08-10T01:35:00Z,"[""hv""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 92, ""magnitudLocal"": 3.7}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 174, ""magnitudLocal"": 3.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 197, ""magnitudLocal"": 3.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 115, ""magnitudLocal"": 3.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 117, ""magnitudLocal"": 3.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 285, ""magnitudLocal"": 3.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 33, ""magnitudLocal"": 3.7}]","{""type"": ""Point"", ""coordinates"": [-134.231301, 19.206054]}"
ak600000919,7.0,mw,"Athens, Greece",218.3,False,hv,,1603,automatic,2026-09-27T09:47:00Z,"[""hv""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 128, ""magnitudLocal"": 7.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 57, ""magnitudLocal"": 6.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 84, ""magnitudLocal"": 7.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 156, ""magnitudLocal"": 6.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 156, ""magnitudLocal"": 7.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 105, ""magnitudLocal"": 6.7}]","{""type"": ""Point"", ""coordinates"": [-99.555474, -55.834325]}"
ak600000920,7.0,mww,"Mexico City, Mexico",207.9,False,us,,2502,reviewed,2026-03-14T16:16:00Z,"[""ak"", ""nc""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 189, ""magnitudLocal"": 7.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 165, ""magnitudLocal"": 6.8}]","{""type"": ""Point"", ""coordinates"": [87.113691, -56.922829]}"
ak600000921,5.2,mwr,"Aleutian Islands, Alaska",99.0,False,us,green,2048,automatic,2026-07-14T08:25:00Z,"[""ak"", ""ci"", ""nc""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 33, ""magnitudLocal"": 5.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 57, ""magnitudLocal"": 4.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 200, ""magnitudLocal"": 5.7}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 52, ""magnitudLocal"": 4.7}]","{""type"": ""Point"", ""coordinates"": [-129.097672, 58.360831]}"
ak600000922,7.9,mb,"Wellington, New Zealand",106.4,False,ak,green,1648,automatic,2026-09-17T02:44:00Z,"[""ak""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 92, ""magnitudLocal"": 8.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 296, ""magnitudLocal"": 8.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 20, ""magnitudLocal"": 7.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 259, ""magnitudLocal"": 8.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 6, ""magnitudLocal"": 7.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 76, ""magnitudLocal"": 8.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 257, ""magnitudLocal"": 7.5}]","{""type"": ""Point"", ""coordinates"": [-163.214473, 26.16992]}"
ak600000923,4.2,mwr,"Granada, Spain",591.7,False,pr,,1207,reviewed,2026-04-04T19:15:00Z,"[""uu""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 289, ""magnitudLocal"": 4.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 79, ""magnitudLocal"": 4.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 156, ""magnitudLocal"": 4.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 174, ""magnitudLocal"": 4.4}]","{""type"": ""Point"", ""coordinates"": [-43.162797, -38.153497]}"
ak600000924,0.7,mb,"Wellington, New Zealand",553.9,False,nc,,4166,reviewed,2026-11-01T17:58:00Z,"[""ci"", ""hv"", ""uu""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 158, ""magnitudLocal"": 1.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 235, ""magnitudLocal"": 1.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 179, ""magnitudLocal"": 0.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 136, ""magnitudLocal"": 1.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 228, ""magnitudLocal"": 0.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 109, ""magnitudLocal"": 0.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 173, ""magnitudLocal"": 0.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 225, ""magnitudLocal"": 1.0}]","{""type"": ""Point"", ""coordinates"": [71.012506, 74.038068]}"
ak600000925,5.4,ml,"Granada, Spain",580.7,False,us,,4169,automatic,2026-02-08T04:55:00Z,"[""hv""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 75, ""magnitudLocal"": 5.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 50, ""magnitudLocal"": 5.9}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 289, ""magnitudLocal"": 5.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 251, ""magnitudLocal"": 5.7}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 233, ""magnitudLocal"": 5.8}]","{""type"": ""Point"", ""coordinates"": [-136.348849, 39.785577]}"
ak600000926,2.6,ml,"Athens, Greece",696.3,False,pr,red,1810,automatic,2026-08-23T22:45:00Z,"[""pr"", ""ci"", ""uu""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 291, ""magnitudLocal"": 2.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 162, ""magnitudLocal"": 2.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 137, ""magnitudLocal"": 2.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 190, ""magnitudLocal"": 2.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 70, ""magnitudLocal"": 2.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 52, ""magnitudLocal"": 3.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 247, ""magnitudLocal"": 2.3}]","{""type"": ""Point"", ""coordinates"": [-177.182447, 10.186774]}"
ak600000927,7.4,mww,"Wellington, New Zealand",531.4,False,ci,,4056,automatic,2026-10-29T08:55:00Z,"[""ci"", ""hv"", ""pr""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 199, ""magnitudLocal"": 7.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 90, ""magnitudLocal"": 7.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 86, ""magnitudLocal"": 7.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 279, ""magnitudLocal"": 7.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 274, ""magnitudLocal"": 7.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 196, ""magnitudLocal"": 7.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 266, ""magnitudLocal"": 7.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 279, ""magnitudLocal"": 7.6}]","{""type"": ""Point"", ""coordinates"": [108.615659, -50.614041]}"
ak600000928,8.3,mwr,"Wellington, New Zealand",513.9,False,hv,green,4402,reviewed,2026-12-12T20:14:00Z,"[""ak"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 45, ""magnitudLocal"": 8.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 46, ""magnitudLocal"": 8.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 181, ""magnitudLocal"": 8.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 86, ""magnitudLocal"": 8.7}]","{""type"": ""Point"", ""coordinates"": [-156.826796, 24.500432]}"
ak600000929,8.3,mww,"Jakarta, Indonesia",270.1,False,ak,yellow,3303,reviewed,2026-11-09T01:19:00Z,"[""nc"", ""ci"", ""us""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 66, ""magnitudLocal"": 8.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 257, ""magnitudLocal"": 8.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 119, ""magnitudLocal"": 8.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 187, ""magnitudLocal"": 8.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 188, ""magnitudLocal"": 8.6}]","{""type"": ""Point"", ""coordinates"": [156.731509, -88.57147]}"
ak600000930,7.0,mw,"Wellington, New Zealand",396.1,False,pr,,1271,automatic,2026-05-14T18:08:00Z,"[""us"", ""uu""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 207, ""magnitudLocal"": 7.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 48, ""magnitudLocal"": 7.3}]","{""type"": ""Point"", ""coordinates"": [8.757188, 46.678418]}"
ak600000931,6.8,mwr,"Granada, Spain",150.6,False,ak,,2733,automatic,2026-12-16T05:34:00Z,"[""pr"", ""us""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 288, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 228, ""magnitudLocal"": 7.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 47, ""magnitudLocal"": 7.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 145, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 105, ""magnitudLocal"": 7.2}]","{""type"": ""Point"", ""coordinates"": [-45.097936, 68.605971]}"
ak600000932,3.7,mww,"Aleutian Islands, Alaska",690.7,False,ci,yellow,1114,automatic,2026-08-26T14:26:00Z,"[""hv"", ""pr"", ""us""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 218, ""magnitudLocal"": 4.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 130, ""magnitudLocal"": 3.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 25, ""magnitudLocal"": 3.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 253, ""magnitudLocal"": 4.1}]","{""type"": ""Point"", ""coordinates"": [-37.768416, 35.417509]}"
ak600000933,6.8,mb,"Mexico City, Mexico",436.9,False,us,,3414,reviewed,2026-04-22T12:36:00Z,"[""nc""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 214, ""magnitudLocal"": 6.7}, {""codigo"": ""GE.STU"", ""distanciaKm"": 261, ""magnitudLocal"": 6.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 92, ""magnitudLocal"": 7.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 169, ""magnitudLocal"": 7.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 290, ""magnitudLocal"": 6.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 259, ""magnitudLocal"": 6.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 286, ""magnitudLocal"": 6.4}]","{""type"": ""Point"", ""coordinates"": [-46.519017, -4.015348]}"
ak600000934,4.6,mb,"Athens, Greece",202.1,False,pr,,4672,reviewed,2026-01-17T07:02:00Z,"[""ci"", ""uu""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 180, ""magnitudLocal"": 4.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 263, ""magnitudLocal"": 4.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 196, ""magnitudLocal"": 4.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 298, ""magnitudLocal"": 4.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 158, ""magnitudLocal"": 4.2}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 89, ""magnitudLocal"": 4.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 224, ""magnitudLocal"": 5.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 271, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [-23.625695, -21.737637]}"
ak600000935,3.1,mb,"Jakarta, Indonesia",628.5,False,uu,,922,reviewed,2026-08-09T15:10:00Z,"[""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 112, ""magnitudLocal"": 3.2}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 118, ""magnitudLocal"": 3.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 279, ""magnitudLocal"": 3.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 57, ""magnitudLocal"": 2.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 293, ""magnitudLocal"": 2.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 6, ""magnitudLocal"": 3.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 32, ""magnitudLocal"": 3.1}]","{""type"": ""Point"", ""coordinates"": [33.747249, -6.008183]}"
ak600000936,8.5,mw,"Tokyo, Japan",464.8,False,us,yellow,2806,reviewed,2026-07-03T16:34:00Z,"[""pr"", ""uu"", ""ci""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 122, ""magnitudLocal"": 8.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 128, ""magnitudLocal"": 8.7}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 279, ""magnitudLocal"": 8.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 185, ""magnitudLocal"": 8.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 261, ""magnitudLocal"": 8.3}]","{""type"": ""Point"", ""coordinates"": [-68.752581, -19.168576]}"
ak600000937,3.1,mw,"Wellington, New Zealand",454.1,False,hv,,4108,automatic,2026-08-17T16:50:00Z,"[""ci"", ""uu"", ""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 79, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 183, ""magnitudLocal"": 3.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 253, ""magnitudLocal"": 3.3}]","{""type"": ""Point"", ""coordinates"": [-124.061778, 71.626722]}"
ak600000938,4.7,mww,"Wellington, New Zealand",636.4,False,pr,,2011,reviewed,2026-05-21T20:12:00Z,"[""nc""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 127, ""magnitudLocal"": 4.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 232, ""magnitudLocal"": 4.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 243, ""magnitudLocal"": 4.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 232, ""magnitudLocal"": 4.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 135, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [-54.25219, -32.518488]}"
ak600000939,3.2,ml,"Granada, Spain",29.3,False,uu,,859,reviewed,2026-07-26T08:47:00Z,"[""ak"", ""ci"", ""pr""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 23, ""magnitudLocal"": 2.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 102, ""magnitudLocal"": 3.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 56, ""magnitudLocal"": 2.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 183, ""magnitudLocal"": 3.3}]","{""type"": ""Point"", ""coordinates"": [26.200297, 26.317037]}"
ak600000940,5.1,mb,"Athens, Greece",342.3,False,us,,3509,reviewed,2026-08-16T15:05:00Z,"[""hv""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 208, ""magnitudLocal"": 5.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 61, ""magnitudLocal"": 5.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 126, ""magnitudLocal"": 5.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 232, ""magnitudLocal"": 5.0}]","{""type"": ""Point"", ""coordinates"": [136.508929, 53.205054]}"
ak600000941,6.1,ml,"Jakarta, Indonesia",416.1,False,us,,386,reviewed,2026-04-04T06:29:00Z,"[""us"", ""ci""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 143, ""magnitudLocal"": 6.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 123, ""magnitudLocal"": 6.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 104, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [48.691042, 85.604521]}"
ak600000942,2.3,mwr,"Aleutian Islands, Alaska",283.7,False,uu,,2807,automatic,2026-12-16T08:50:00Z,"[""ci"", ""us"", ""uu""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 231, ""magnitudLocal"": 2.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 142, ""magnitudLocal"": 2.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 105, ""magnitudLocal"": 2.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 31, ""magnitudLocal"": 2.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 191, ""magnitudLocal"": 2.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 191, ""magnitudLocal"": 2.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 204, ""magnitudLocal"": 2.6}]","{""type"": ""Point"", ""coordinates"": [111.520124, 80.275637]}"
ak600000943,6.2,mwr,"Wellington, New Zealand",560.0,False,uu,,4477,automatic,2026-10-12T05:41:00Z,"[""uu"", ""nc""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 50, ""magnitudLocal"": 6.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 105, ""magnitudLocal"": 6.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 43, ""magnitudLocal"": 6.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 170, ""magnitudLocal"": 6.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 47, ""magnitudLocal"": 6.6}]","{""type"": ""Point"", ""coordinates"": [131.452865, -19.023401]}"
ak600000944,6.6,ml,"Athens, Greece",223.0,False,us,,474,automatic,2026-07-18T16:22:00Z,"[""uu"", ""pr"", ""nc""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 114, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 148, ""magnitudLocal"": 6.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 61, ""magnitudLocal"": 6.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 48, ""magnitudLocal"": 6.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 101, ""magnitudLocal"": 6.6}]","{""type"": ""Point"", ""coordinates"": [-143.903776, 16.760163]}"
ak600000945,4.1,mww,"Aleutian Islands, Alaska",665.9,False,nc,,1696,reviewed,2026-03-14T14:40:00Z,"[""us""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 259, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 200, ""magnitudLocal"": 4.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 19, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 272, ""magnitudLocal"": 3.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 170, ""magnitudLocal"": 3.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 54, ""magnitudLocal"": 3.7}]","{""type"": ""Point"", ""coordinates"": [-179.417004, -3.297002]}"
ak600000946,6.7,ml,"Jakarta, Indonesia",644.1,False,nc,,4288,reviewed,2026-01-08T16:40:00Z,"[""ak"", ""pr"", ""hv""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 227, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 243, ""magnitudLocal"": 6.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 6, ""magnitudLocal"": 6.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 38, ""magnitudLocal"": 6.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 53, ""magnitudLocal"": 6.7}]","{""type"": ""Point"", ""coordinates"": [-142.927908, -19.81242]}"
ak600000947,5.1,ml,"Wellington, New Zealand",31.4,False,pr,,434,automatic,2026-10-09T21:27:00Z,"[""ak"", ""pr"", ""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 173, ""magnitudLocal"": 5.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 224, ""magnitudLocal"": 5.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 47, ""magnitudLocal"": 5.0}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 123, ""magnitudLocal"": 5.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 203, ""magnitudLocal"": 5.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 296, ""magnitudLocal"": 4.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 12, ""magnitudLocal"": 4.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 177, ""magnitudLocal"": 5.4}]","{""type"": ""Point"", ""coordinates"": [21.115169, -72.028612]}"
ak600000948,3.7,mww,"Granada, Spain",381.4,False,nc,,4178,reviewed,2026-01-08T20:18:00Z,"[""uu"", ""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 94, ""magnitudLocal"": 3.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 131, ""magnitudLocal"": 3.3}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 208, ""magnitudLocal"": 3.9}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 92, ""magnitudLocal"": 3.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 76, ""magnitudLocal"": 3.4}]","{""type"": ""Point"", ""coordinates"": [5.183659, -64.51838]}"
ak600000949,7.2,mb,"Santiago, Chile",422.5,False,ak,red,4680,reviewed,2026-06-18T01:21:00Z,"[""nc"", ""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 103, ""magnitudLocal"": 7.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 7, ""magnitudLocal"": 7.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 127, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 48, ""magnitudLocal"": 7.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 134, ""magnitudLocal"": 7.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 181, ""magnitudLocal"": 6.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 46, ""magnitudLocal"": 7.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 82, ""magnitudLocal"": 7.6}]","{""type"": ""Point"", ""coordinates"": [29.846409, -3.205615]}"
ak600000950,5.1,mw,"Mexico City, Mexico",652.2,False,nc,,3701,automatic,2026-11-27T10:39:00Z,"[""hv"", ""ak"", ""us""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 257, ""magnitudLocal"": 4.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 18, ""magnitudLocal"": 4.8}]","{""type"": ""Point"", ""coordinates"": [-88.686286, 77.914667]}"
ak600000951,3.6,mww,"Wellington, New Zealand",231.0,False,hv,,4094,reviewed,2026-06-18T20:01:00Z,"[""ak"", ""uu""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 111, ""magnitudLocal"": 3.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 291, ""magnitudLocal"": 3.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 211, ""magnitudLocal"": 3.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 36, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 119, ""magnitudLocal"": 3.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 124, ""magnitudLocal"": 3.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 126, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 95, ""magnitudLocal"": 3.4}]","{""type"": ""Point"", ""coordinates"": [-71.209917, -39.436892]}"
ak600000952,4.8,mwr,"Wellington, New Zealand",30.3,False,ci,green,2512,reviewed,2026-11-16T12:23:00Z,"[""hv"", ""pr""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 64, ""magnitudLocal"": 4.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 203, ""magnitudLocal"": 4.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 153, ""magnitudLocal"": 4.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 237, ""magnitudLocal"": 4.9}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 158, ""magnitudLocal"": 5.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 65, ""magnitudLocal"": 4.4}, {""codigo"": ""II.PFO"", ""distanciaKm"": 252, ""magnitudLocal"": 5.3}]","{""type"": ""Point"", ""coordinates"": [87.544701, -14.701036]}"
ak600000953,4.2,mb,"Mexico City, Mexico",358.3,False,uu,,4488,reviewed,2026-10-10T02:19:00Z,"[""nc""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 156, ""magnitudLocal"": 4.2}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 17, ""magnitudLocal"": 4.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 264, ""magnitudLocal"": 4.0}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 275, ""magnitudLocal"": 4.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 10, ""magnitudLocal"": 4.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 98, ""magnitudLocal"": 4.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 39, ""magnitudLocal"": 3.9}]","{""type"": ""Point"", ""coordinates"": [96.310704, -10.285325]}"
